date,open,high,low,close,volume,average,barCount
2026-05-04 14:56:00-04:00,413.38,413.61,413.29,413.53,34986.0,413.481,364
2026-05-04 14:58:00-04:00,413.52,413.57,413.2,413.38,51699.0,413.395,588
2026-05-04 15:00:00-04:00,413.41,413.48,413.1,413.1,45134.0,413.36,519
2026-05-04 15:02:00-04:00,413.1,413.13,412.65,412.77,91952.0,412.893,997
2026-05-04 15:04:00-04:00,412.77,412.92,412.09,412.47,150090.0,412.437,1562
2026-05-04 15:06:00-04:00,412.5,412.67,412.18,412.3,154912.0,412.436,1409
2026-05-04 15:08:00-04:00,412.3,412.78,412.05,412.53,103340.0,412.498,965
2026-05-04 15:10:00-04:00,412.53,412.55,412.15,412.2,86143.0,412.374,927
2026-05-04 15:12:00-04:00,412.19,412.65,412.19,412.59,43079.0,412.446,566
2026-05-04 15:14:00-04:00,412.59,412.95,412.59,412.72,59725.0,412.774,625
2026-05-04 15:16:00-04:00,412.73,412.98,412.72,412.83,49128.0,412.861,587
2026-05-04 15:18:00-04:00,412.83,413.21,412.76,413.09,66234.0,413.032,742
2026-05-04 15:20:00-04:00,413.03,413.15,412.76,412.81,68776.0,412.889,686
2026-05-04 15:22:00-04:00,412.81,412.85,412.62,412.84,41151.0,412.76,452
2026-05-04 15:24:00-04:00,412.84,412.99,412.54,412.8,71004.0,412.848,667
2026-05-04 15:26:00-04:00,412.8,413.04,412.71,412.95,80912.0,412.909,745
2026-05-04 15:28:00-04:00,412.94,413.26,412.89,413.17,67226.0,413.085,742
2026-05-04 15:30:00-04:00,413.17,413.44,413.17,413.37,78807.0,413.325,823
2026-05-04 15:32:00-04:00,413.34,413.37,413.18,413.26,66526.0,413.275,717
2026-05-04 15:34:00-04:00,413.23,413.28,412.87,413.0,95791.0,413.066,991
2026-05-04 15:36:00-04:00,413.02,413.11,412.82,413.04,65282.0,412.968,828
2026-05-04 15:38:00-04:00,413.02,413.16,412.84,413.01,90841.0,413.013,923
2026-05-04 15:40:00-04:00,413.01,413.05,412.5,412.56,90101.0,412.736,1001
2026-05-04 15:42:00-04:00,412.57,412.61,412.33,412.48,66490.0,412.466,798
2026-05-04 15:44:00-04:00,412.46,412.78,412.44,412.78,60893.0,412.626,801
2026-05-04 15:46:00-04:00,412.78,413.06,412.71,413.03,62699.0,412.873,760
2026-05-04 15:48:00-04:00,413.03,413.12,412.9,413.01,74969.0,413.006,836
2026-05-04 15:50:00-04:00,412.99,413.0,412.18,412.42,149931.0,412.411,1679
2026-05-04 15:52:00-04:00,412.42,412.43,412.0,412.26,125551.0,412.12,1381
2026-05-04 15:54:00-04:00,412.24,413.1,411.84,412.97,184773.0,412.485,2224
2026-05-04 15:56:00-04:00,412.95,413.43,412.94,413.29,170301.0,413.235,2118
2026-05-04 15:58:00-04:00,413.29,413.81,413.19,413.7,535960.0,413.493,5819
2026-05-05 09:30:00-04:00,415.17,416.78,414.8,416.06,703861.0,415.415,3281
2026-05-05 09:32:00-04:00,416.12,416.35,414.67,415.27,219054.0,415.561,2060
2026-05-05 09:34:00-04:00,415.23,415.7,414.33,414.9,141499.0,414.932,1471
2026-05-05 09:36:00-04:00,414.86,414.95,413.6,413.83,171814.0,414.028,1591
2026-05-05 09:38:00-04:00,413.75,413.8,411.87,412.02,236416.0,412.589,2241
2026-05-05 09:40:00-04:00,412.0,412.89,411.77,412.63,181439.0,412.37,1665
2026-05-05 09:42:00-04:00,412.54,412.59,410.89,411.02,156902.0,411.502,1478
2026-05-05 09:44:00-04:00,411.0,412.19,410.83,412.12,162833.0,411.415,1504
2026-05-05 09:46:00-04:00,412.15,412.2,411.46,411.46,152846.0,411.797,1494
2026-05-05 09:48:00-04:00,411.49,411.91,410.4,410.67,161977.0,411.206,1852
2026-05-05 09:50:00-04:00,410.59,411.24,410.5,411.18,183105.0,410.857,1795
2026-05-05 09:52:00-04:00,411.2,411.52,410.7,411.09,133662.0,411.193,1334
2026-05-05 09:54:00-04:00,411.05,411.5,410.83,411.07,105646.0,411.231,1047
2026-05-05 09:56:00-04:00,411.07,411.68,410.28,411.24,138203.0,411.003,1398
2026-05-05 09:58:00-04:00,411.21,411.36,410.2,410.55,121001.0,410.866,1368
2026-05-05 10:00:00-04:00,410.64,411.05,409.88,410.89,197301.0,410.321,2043
2026-05-05 10:02:00-04:00,410.89,411.56,410.8,411.45,152085.0,411.126,1603
2026-05-05 10:04:00-04:00,411.48,412.15,411.37,411.92,143540.0,411.852,1437
2026-05-05 10:06:00-04:00,411.94,412.62,411.9,412.51,127484.0,412.373,1102
2026-05-05 10:08:00-04:00,412.48,412.64,411.79,411.96,88315.0,412.215,911
2026-05-05 10:10:00-04:00,411.96,412.46,411.16,411.35,84464.0,411.913,909
2026-05-05 10:12:00-04:00,411.32,411.54,410.61,411.14,107634.0,411.185,1102
2026-05-05 10:14:00-04:00,411.14,411.18,410.3,410.36,102924.0,410.702,962
2026-05-05 10:16:00-04:00,410.36,410.59,410.05,410.4,140869.0,410.31,1251
2026-05-05 10:18:00-04:00,410.39,410.48,409.45,409.85,175585.0,409.887,1861
2026-05-05 10:20:00-04:00,409.84,410.15,409.36,409.61,166100.0,409.723,1390
2026-05-05 10:22:00-04:00,409.58,411.08,409.47,410.83,180040.0,410.343,1691
2026-05-05 10:24:00-04:00,410.78,411.78,410.72,411.35,113946.0,411.278,1011
2026-05-05 10:26:00-04:00,411.35,411.56,410.56,410.65,95652.0,411.09,1000
2026-05-05 10:28:00-04:00,410.64,410.84,410.4,410.6,83718.0,410.617,707
2026-05-05 10:30:00-04:00,410.64,410.81,410.37,410.54,75756.0,410.575,757
2026-05-05 10:32:00-04:00,410.43,411.06,410.4,410.85,77370.0,410.781,708
2026-05-05 10:34:00-04:00,410.89,411.2,410.77,411.05,68894.0,410.989,641
2026-05-05 10:36:00-04:00,411.04,411.07,410.04,410.09,85691.0,410.518,709
2026-05-05 10:38:00-04:00,410.08,410.11,409.73,410.03,117457.0,409.935,1147
2026-05-05 10:40:00-04:00,410.01,410.4,409.93,410.22,51706.0,410.133,603
2026-05-05 10:42:00-04:00,410.16,410.51,410.11,410.17,55680.0,410.308,598
2026-05-05 10:44:00-04:00,410.17,410.22,409.66,409.92,101395.0,409.952,908
2026-05-05 10:46:00-04:00,409.91,410.28,409.77,410.1,102022.0,410.078,1171
2026-05-05 10:48:00-04:00,410.06,410.9,410.0,410.76,95526.0,410.592,910
2026-05-05 10:50:00-04:00,410.79,410.88,409.93,409.98,65663.0,410.495,665
2026-05-05 10:52:00-04:00,410.02,410.25,409.85,410.16,60245.0,410.042,614
2026-05-05 10:54:00-04:00,410.17,410.5,410.04,410.11,58670.0,410.246,600
2026-05-05 10:56:00-04:00,410.1,410.66,409.91,410.65,89358.0,410.235,894
2026-05-05 10:58:00-04:00,410.67,410.7,410.3,410.3,46511.0,410.466,513
2026-05-05 11:00:00-04:00,410.29,410.5,410.12,410.5,71928.0,410.342,788
2026-05-05 11:02:00-04:00,410.5,410.97,410.35,410.94,82356.0,410.683,771
2026-05-05 11:04:00-04:00,410.94,411.46,410.76,411.41,85969.0,411.138,839
2026-05-05 11:06:00-04:00,411.41,411.55,411.19,411.37,67584.0,411.396,727
2026-05-05 11:08:00-04:00,411.32,411.34,410.69,410.72,109776.0,410.914,1028
2026-05-05 11:10:00-04:00,410.72,410.96,410.7,410.77,57452.0,410.836,631
2026-05-05 11:12:00-04:00,410.75,411.02,410.43,410.44,92917.0,410.773,904
2026-05-05 11:14:00-04:00,410.45,410.6,410.04,410.15,74834.0,410.27,806
2026-05-05 11:16:00-04:00,410.18,410.35,410.02,410.3,66562.0,410.17,819
2026-05-05 11:18:00-04:00,410.3,410.48,410.11,410.31,65432.0,410.283,748
2026-05-05 11:20:00-04:00,410.27,410.53,410.21,410.38,61472.0,410.365,731
2026-05-05 11:22:00-04:00,410.38,410.54,410.24,410.28,51441.0,410.402,627
2026-05-05 11:24:00-04:00,410.32,410.52,410.29,410.39,39693.0,410.382,476
2026-05-05 11:26:00-04:00,410.4,410.95,410.34,410.91,56354.0,410.784,584
2026-05-05 11:28:00-04:00,410.91,411.3,410.75,411.3,85751.0,410.939,788
2026-05-05 11:30:00-04:00,411.32,411.6,411.05,411.23,62092.0,411.363,711
2026-05-05 11:32:00-04:00,411.23,411.27,410.85,410.96,59622.0,411.004,673
2026-05-05 11:34:00-04:00,411.0,411.11,410.73,410.77,35686.0,410.931,422
2026-05-05 11:36:00-04:00,410.81,410.84,410.5,410.71,57129.0,410.647,580
2026-05-05 11:38:00-04:00,410.68,410.95,410.5,410.76,46694.0,410.715,457
2026-05-05 11:40:00-04:00,410.76,410.84,410.54,410.57,41386.0,410.671,413
2026-05-05 11:42:00-04:00,410.54,410.83,410.54,410.68,51552.0,410.699,536
2026-05-05 11:44:00-04:00,410.65,410.82,410.4,410.4,58610.0,410.6,575
2026-05-05 11:46:00-04:00,410.42,410.57,410.25,410.28,32132.0,410.381,362
2026-05-05 11:48:00-04:00,410.26,410.36,410.07,410.15,39478.0,410.202,443
2026-05-05 11:50:00-04:00,410.19,410.28,409.85,409.91,84587.0,410.052,822
2026-05-05 11:52:00-04:00,409.91,410.0,409.66,409.66,69953.0,409.846,758
2026-05-05 11:54:00-04:00,409.65,409.67,409.16,409.58,109273.0,409.369,898
2026-05-05 11:56:00-04:00,409.59,409.78,409.5,409.63,42132.0,409.615,478
2026-05-05 11:58:00-04:00,409.62,409.79,409.26,409.37,100600.0,409.481,883
2026-05-05 12:00:00-04:00,409.35,409.5,409.01,409.37,80521.0,409.229,688
2026-05-05 12:02:00-04:00,409.45,409.7,409.36,409.65,41075.0,409.588,416
2026-05-05 12:04:00-04:00,409.64,409.7,409.4,409.62,51390.0,409.554,485
2026-05-05 12:06:00-04:00,409.63,409.91,409.4,409.59,80496.0,409.637,782
2026-05-05 12:08:00-04:00,409.62,409.69,409.18,409.24,74645.0,409.435,639
2026-05-05 12:10:00-04:00,409.31,409.75,409.3,409.56,53643.0,409.602,555
2026-05-05 12:12:00-04:00,409.56,409.86,409.45,409.56,128186.0,409.697,784
2026-05-05 12:14:00-04:00,409.5,409.58,408.91,408.98,85187.0,409.168,838
2026-05-05 12:16:00-04:00,409.0,409.37,408.88,408.9,60265.0,409.097,584
2026-05-05 12:18:00-04:00,408.91,409.15,408.8,409.12,60585.0,408.972,540
2026-05-05 12:20:00-04:00,409.14,409.26,409.0,409.26,55449.0,409.141,439
2026-05-05 12:22:00-04:00,409.27,409.45,409.22,409.24,42940.0,409.334,423
2026-05-05 12:24:00-04:00,409.24,409.51,409.1,409.42,40920.0,409.337,385
2026-05-05 12:26:00-04:00,409.4,409.81,409.34,409.75,82344.0,409.562,394
2026-05-05 12:28:00-04:00,409.72,410.35,409.58,409.78,93399.0,409.986,793
2026-05-05 12:30:00-04:00,409.79,410.17,409.75,410.16,79638.0,409.99,505
2026-05-05 12:32:00-04:00,410.08,410.15,409.82,409.93,42225.0,409.99,429
2026-05-05 12:34:00-04:00,409.92,410.04,409.5,409.59,50220.0,409.794,426
2026-05-05 12:36:00-04:00,409.59,410.02,409.52,409.89,77783.0,409.793,658
2026-05-05 12:38:00-04:00,409.9,410.2,409.86,410.02,37408.0,410.024,356
2026-05-05 12:40:00-04:00,409.97,410.38,409.9,410.34,50085.0,410.096,433
2026-05-05 12:42:00-04:00,410.36,410.45,410.26,410.34,56630.0,410.371,382
2026-05-05 12:44:00-04:00,410.36,410.45,409.99,410.17,43047.0,410.194,458
2026-05-05 12:46:00-04:00,410.17,410.29,410.05,410.22,34721.0,410.164,325
2026-05-05 12:48:00-04:00,410.17,410.23,409.44,409.61,45940.0,409.799,436
2026-05-05 12:50:00-04:00,409.57,409.57,409.13,409.23,93012.0,409.359,749
2026-05-05 12:52:00-04:00,409.28,409.57,409.25,409.43,42519.0,409.416,435
2026-05-05 12:54:00-04:00,409.44,409.85,409.43,409.74,52299.0,409.69,473
2026-05-05 12:56:00-04:00,409.71,409.88,409.66,409.78,40770.0,409.769,372
2026-05-05 12:58:00-04:00,409.77,409.83,409.54,409.71,49981.0,409.692,434
2026-05-05 13:00:00-04:00,409.71,409.84,409.49,409.5,59593.0,409.637,329
2026-05-05 13:02:00-04:00,409.51,409.75,409.44,409.55,41372.0,409.552,342
2026-05-05 13:04:00-04:00,409.55,409.67,409.48,409.54,33628.0,409.563,288
2026-05-05 13:06:00-04:00,409.56,409.56,409.36,409.37,36372.0,409.447,350
2026-05-05 13:08:00-04:00,409.37,409.46,409.18,409.2,40121.0,409.335,432
2026-05-05 13:10:00-04:00,409.2,409.53,409.13,409.5,71274.0,409.275,477
2026-05-05 13:12:00-04:00,409.44,409.55,409.09,409.12,49233.0,409.322,443
2026-05-05 13:14:00-04:00,409.09,409.56,409.06,409.33,43947.0,409.326,362
2026-05-05 13:16:00-04:00,409.36,409.45,409.21,409.3,26247.0,409.34,302
2026-05-05 13:18:00-04:00,409.3,409.39,409.03,409.11,30865.0,409.184,354
2026-05-05 13:20:00-04:00,409.11,409.55,409.07,409.53,52307.0,409.265,520
2026-05-05 13:22:00-04:00,409.5,409.97,409.5,409.63,46697.0,409.794,417
2026-05-05 13:24:00-04:00,409.67,409.77,409.6,409.69,39010.0,409.682,419
2026-05-05 13:26:00-04:00,409.67,410.1,409.63,409.81,58369.0,409.957,417
2026-05-05 13:28:00-04:00,409.84,410.21,409.78,410.15,47915.0,409.977,409
2026-05-05 13:30:00-04:00,410.15,410.3,409.94,409.98,53615.0,410.133,502
2026-05-05 13:32:00-04:00,409.98,410.04,409.74,409.87,45078.0,409.884,383
2026-05-05 13:34:00-04:00,409.87,409.99,409.76,409.89,28938.0,409.834,317
2026-05-05 13:36:00-04:00,409.9,410.15,409.88,410.09,35236.0,410.022,352
2026-05-05 13:38:00-04:00,410.09,410.29,410.02,410.18,39551.0,410.174,450
2026-05-05 13:40:00-04:00,410.18,410.52,410.09,410.43,42019.0,410.325,428
2026-05-05 13:42:00-04:00,410.43,410.65,410.4,410.65,31981.0,410.544,288
2026-05-05 13:44:00-04:00,410.65,410.81,410.63,410.69,39443.0,410.722,405
2026-05-05 13:46:00-04:00,410.69,410.74,410.29,410.55,39291.0,410.488,377
2026-05-05 13:48:00-04:00,410.52,410.58,410.36,410.54,29134.0,410.435,336
2026-05-05 13:50:00-04:00,410.59,410.86,410.57,410.86,30589.0,410.711,313
2026-05-05 13:52:00-04:00,410.86,410.95,410.71,410.92,33902.0,410.835,325
2026-05-05 13:54:00-04:00,410.93,410.93,410.7,410.72,33139.0,410.808,383
2026-05-05 13:56:00-04:00,410.71,410.81,410.46,410.51,28691.0,410.642,306
2026-05-05 13:58:00-04:00,410.51,410.57,410.15,410.26,45074.0,410.354,400
2026-05-05 14:00:00-04:00,410.25,410.34,410.02,410.23,41576.0,410.169,513
2026-05-05 14:02:00-04:00,410.27,410.62,410.25,410.36,40503.0,410.437,439
2026-05-05 14:04:00-04:00,410.33,410.58,410.2,410.31,36690.0,410.412,382
2026-05-05 14:06:00-04:00,410.32,410.64,410.31,410.44,51352.0,410.473,538
2026-05-05 14:08:00-04:00,410.41,410.53,410.36,410.44,32497.0,410.445,366
2026-05-05 14:10:00-04:00,410.4,410.46,410.15,410.4,35508.0,410.309,398
2026-05-05 14:12:00-04:00,410.4,410.69,410.39,410.68,32494.0,410.564,391
2026-05-05 14:14:00-04:00,410.65,410.7,410.5,410.56,39069.0,410.586,410
2026-05-05 14:16:00-04:00,410.53,410.56,410.33,410.38,29759.0,410.474,294
2026-05-05 14:18:00-04:00,410.33,410.58,410.33,410.4,38705.0,410.447,403
2026-05-05 14:20:00-04:00,410.41,410.57,410.36,410.52,30851.0,410.453,333
2026-05-05 14:22:00-04:00,410.52,410.58,410.47,410.5,34558.0,410.523,383
2026-05-05 14:24:00-04:00,410.5,410.56,410.0,410.03,68059.0,410.178,662
2026-05-05 14:26:00-04:00,410.01,410.25,409.9,410.07,44362.0,410.049,383
2026-05-05 14:28:00-04:00,410.09,410.15,409.95,410.0,38132.0,410.05,417
2026-05-05 14:30:00-04:00,409.98,410.06,409.8,410.02,47230.0,409.931,496
2026-05-05 14:32:00-04:00,410.03,410.12,409.88,409.92,37012.0,410.011,409
